2026-07-07 00:29:54,161 | INFO | Calculating Portfolio Beta...
2026-07-07 00:29:54,161 | ERROR | Metric calculation failed. Check that preprocessing outputs exist in data/processed/ before rerunning.
Traceback (most recent call last):
  File "C:\Users\kATANA GF66\My_Main\CV_projects\portfolio-analytics\main.py", line 228, in main
    run_metrics()
  File "C:\Users\kATANA GF66\My_Main\CV_projects\portfolio-analytics\main.py", line 145, in run_metrics
    metrics.run_pipeline()
  File "C:\Users\kATANA GF66\My_Main\CV_projects\portfolio-analytics\src\analytics\metrics.py", line 421, in run_pipeline
    self.calculate_beta()
  File "C:\Users\kATANA GF66\My_Main\CV_projects\portfolio-analytics\src\analytics\metrics.py", line 221, in calculate_beta
    raise ValueError(
ValueError: Portfolio data has no 'Benchmark Return' column. Check that BENCHMARK exists in daily_returns.csv.
2026-07-07 00:37:42,372 | INFO | ============================================================
2026-07-07 00:37:42,373 | INFO | PORTFOLIO ANALYTICS PIPELINE — START
2026-07-07 00:37:42,373 | INFO | ============================================================
2026-07-07 00:37:42,373 | INFO | ############################################################
2026-07-07 00:37:42,373 | INFO | # PHASE 1 — DATA DOWNLOAD
2026-07-07 00:37:42,373 | INFO | ############################################################
2026-07-07 00:37:43,355 | INFO | ============================================================
2026-07-07 00:37:43,355 | INFO | STARTING DOWNLOAD
2026-07-07 00:37:43,355 | INFO | ============================================================
2026-07-07 00:37:43,356 | INFO | Downloading JKH-N0000.CM
2026-07-07 00:37:45,430 | INFO | JKH-N0000.CM: Downloaded 2187 rows
2026-07-07 00:37:45,430 | INFO | Downloading COMB-N0000.CM
2026-07-07 00:37:46,129 | INFO | COMB-N0000.CM: Downloaded 2187 rows
2026-07-07 00:37:46,129 | INFO | Downloading HNB-N0000.CM
2026-07-07 00:37:46,729 | INFO | HNB-N0000.CM: Downloaded 2190 rows
2026-07-07 00:37:46,729 | INFO | Downloading SAMP-N0000.CM
2026-07-07 00:37:47,438 | INFO | SAMP-N0000.CM: Downloaded 2187 rows
2026-07-07 00:37:47,438 | INFO | Downloading CCS-N0000.CM
2026-07-07 00:37:48,186 | INFO | CCS-N0000.CM: Downloaded 2188 rows
2026-07-07 00:37:48,186 | INFO | Downloading AAF-N0000.CM
2026-07-07 00:37:48,785 | INFO | AAF-N0000.CM: Downloaded 2187 rows
2026-07-07 00:37:48,785 | INFO | Downloading AAIC-N0000.CM
2026-07-07 00:37:49,368 | INFO | AAIC-N0000.CM: Downloaded 2188 rows
2026-07-07 00:37:49,368 | INFO | Downloading AHPL-N0000.CM
2026-07-07 00:37:49,937 | INFO | AHPL-N0000.CM: Downloaded 2187 rows
